Name,File Name,Size,File
applications multimedia symbolic,applications-multimedia-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-multimedia-symbolic.svg
applications office symbolic,applications-office-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-office-symbolic.svg
applications other symbolic,applications-other-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-other-symbolic.svg
applications science symbolic,applications-science-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-science-symbolic.svg
applications utilities symbolic,applications-utilities-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-utilities-symbolic.svg
appointment missed symbolic,appointment-missed-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/appointment-missed-symbolic.svg
appointment new symbolic,appointment-new-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/appointment-new-symbolic.svg
appointment soon symbolic,appointment-soon-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/appointment-soon-symbolic.svg
appointment symbolic,appointment-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/appointment-symbolic.svg
audio card symbolic,audio-card-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-card-symbolic.svg
audio headphones symbolic,audio-headphones-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-headphones-symbolic.svg
audio headset symbolic,audio-headset-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-headset-symbolic.svg
audio input microphone symbolic,audio-input-microphone-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-input-microphone-symbolic.svg
audio speakers symbolic,audio-speakers-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-speakers-symbolic.svg
audio volume high symbolic,audio-volume-high-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-volume-high-symbolic.svg
audio volume low symbolic,audio-volume-low-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-volume-low-symbolic.svg
audio volume medium symbolic,audio-volume-medium-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-volume-medium-symbolic.svg
audio volume muted symbolic,audio-volume-muted-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-volume-muted-symbolic.svg
audio x generic symbolic,audio-x-generic-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/audio-x-generic-symbolic.svg
avatar default symbolic,avatar-default-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/avatar-default-symbolic.svg
battery caution charging symbolic,battery-caution-charging-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-caution-charging-symbolic.svg
battery caution symbolic,battery-caution-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-caution-symbolic.svg
battery empty charging symbolic,battery-empty-charging-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-empty-charging-symbolic.svg
battery empty symbolic,battery-empty-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-empty-symbolic.svg
battery full charged symbolic,battery-full-charged-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-full-charged-symbolic.svg
battery full charging symbolic,battery-full-charging-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-full-charging-symbolic.svg
battery full symbolic,battery-full-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-full-symbolic.svg
battery good charging symbolic,battery-good-charging-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-good-charging-symbolic.svg
battery good symbolic,battery-good-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-good-symbolic.svg
battery low charging symbolic,battery-low-charging-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-low-charging-symbolic.svg
battery low symbolic,battery-low-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-low-symbolic.svg
battery missing symbolic,battery-missing-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-missing-symbolic.svg
battery symbolic,battery-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/battery-symbolic.svg
bluetooth active symbolic,bluetooth-active-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bluetooth-active-symbolic.svg
bluetooth disabled symbolic,bluetooth-disabled-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bluetooth-disabled-symbolic.svg
bluetooth paired symbolic,bluetooth-paired-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bluetooth-paired-symbolic.svg
bluetooth symbolic,bluetooth-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bluetooth-symbolic.svg
bookmark new symbolic,bookmark-new-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bookmark-new-symbolic.svg
browser download symbolic,browser-download-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/browser-download-symbolic.svg
bug symbolic,bug-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/bug-symbolic.svg
call end symbolic,call-end-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/call-end-symbolic.svg
call missed symbolic,call-missed-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/call-missed-symbolic.svg
call start symbolic,call-start-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/call-start-symbolic.svg
call stop symbolic,call-stop-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/call-stop-symbolic.svg
camera photo symbolic,camera-photo-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/camera-photo-symbolic.svg
camera video symbolic,camera-video-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/camera-video-symbolic.svg
camera web symbolic,camera-web-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/camera-web-symbolic.svg
changes allow symbolic,changes-allow-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/changes-allow-symbolic.svg
changes prevent symbolic,changes-prevent-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/changes-prevent-symbolic.svg
channel insecure symbolic,channel-insecure-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/channel-insecure-symbolic.svg
channel secure symbolic,channel-secure-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/channel-secure-symbolic.svg
check active symbolic,check-active-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/check-active-symbolic.svg
check mixed symbolic,check-mixed-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/check-mixed-symbolic.svg
checkbox checked symbolic,checkbox-checked-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/checkbox-checked-symbolic.svg
checkbox mixed symbolic,checkbox-mixed-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/checkbox-mixed-symbolic.svg
checkbox symbolic,checkbox-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/checkbox-symbolic.svg
close symbolic,close-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/close-symbolic.svg
color select symbolic,color-select-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/color-select-symbolic.svg
colorimeter colorhug symbolic,colorimeter-colorhug-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/colorimeter-colorhug-symbolic.svg
computer apple ipad symbolic,computer-apple-ipad-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/computer-apple-ipad-symbolic.svg
computer convertible symbolic,computer-convertible-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/computer-convertible-symbolic.svg
computer fail symbolic,computer-fail-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/computer-fail-symbolic.svg
computer laptop symbolic,computer-laptop-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/computer-laptop-symbolic.svg
computer symbolic,computer-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/computer-symbolic.svg
config language symbolic,config-language-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/config-language-symbolic.svg
contact new symbolic,contact-new-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/contact-new-symbolic.svg
content loading symbolic,content-loading-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/content-loading-symbolic.svg
credit card symbolic,credit-card-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/credit-card-symbolic.svg
daytime sunrise symbolic,daytime-sunrise-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/daytime-sunrise-symbolic.svg
daytime sunset symbolic,daytime-sunset-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/daytime-sunset-symbolic.svg
dialog error symbolic,dialog-error-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/dialog-error-symbolic.svg
dialog information symbolic,dialog-information-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/dialog-information-symbolic.svg
dialog password symbolic,dialog-password-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/dialog-password-symbolic.svg
dialog question symbolic,dialog-question-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/dialog-question-symbolic.svg
dialog warning symbolic,dialog-warning-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/dialog-warning-symbolic.svg
display brightness symbolic,display-brightness-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/display-brightness-symbolic.svg
display projector symbolic,display-projector-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/display-projector-symbolic.svg
distribute horizontal center symbolic,distribute-horizontal-center-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-horizontal-center-symbolic.svg
distribute horizontal gaps symbolic,distribute-horizontal-gaps-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-horizontal-gaps-symbolic.svg
distribute horizontal left symbolic,distribute-horizontal-left-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-horizontal-left-symbolic.svg
distribute horizontal right symbolic,distribute-horizontal-right-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-horizontal-right-symbolic.svg
distribute vertical bottom symbolic,distribute-vertical-bottom-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-vertical-bottom-symbolic.svg
distribute vertical center symbolic,distribute-vertical-center-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-vertical-center-symbolic.svg
distribute vertical gaps symbolic,distribute-vertical-gaps-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-vertical-gaps-symbolic.svg
distribute vertical top symbolic,distribute-vertical-top-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distribute-vertical-top-symbolic.svg
distributor logo symbolic,distributor-logo-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/distributor-logo-symbolic.svg
document edit symbolic,document-edit-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/document-edit-symbolic.svg
document export symbolic rtl,document-export-symbolic-rtl.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/document-export-symbolic-rtl.svg
document export symbolic,document-export-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/document-export-symbolic.svg
document import symbolic rtl,document-import-symbolic-rtl.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/document-import-symbolic-rtl.svg
document import symbolic,document-import-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/document-import-symbolic.svg
